intersection_1_1,intersection_1_2,intersection_1_3,intersection_1_4,intersection_2_1,intersection_2_2,intersection_2_3,intersection_2_4,intersection_3_1,intersection_3_2,intersection_3_3,intersection_3_4,intersection_4_1,intersection_4_2,intersection_4_3,intersection_4_4
9.000000000000002,11.0,7.0,14.999999999999998,8.0,2.220446049250313e-16,1.1102230246251565e-16,7.0,12.000000000000002,1.1102230246251565e-16,0.0,6.000000000000001,6.661338147750939e-16,2.0,11.0,17.0
11.000000000000002,12.0,6.000000000000001,14.999999999999998,8.0,2.220446049250313e-16,1.1102230246251565e-16,5.999999999999999,12.000000000000002,1.1102230246251565e-16,0.0,4.999999999999999,1.0000000000000009,2.0,11.0,17.0
12.000000000000004,12.0,5.000000000000001,13.999999999999998,7.000000000000002,2.220446049250313e-16,1.1102230246251565e-16,5.999999999999999,12.000000000000002,1.1102230246251565e-16,0.0,3.0,1.0000000000000009,2.0,10.0,17.0
12.000000000000004,12.999999999999996,5.000000000000001,13.999999999999998,5.000000000000003,2.220446049250313e-16,1.1102230246251565e-16,4.999999999999999,12.000000000000002,1.1102230246251565e-16,0.0,1.0,1.0000000000000009,2.0,10.0,16.0
14.0,13.999999999999998,5.000000000000001,13.999999999999998,6.000000000000002,2.220446049250313e-16,1.1102230246251565e-16,4.999999999999999,12.000000000000002,1.1102230246251565e-16,0.0,1.0,1.9999999999999993,2.0,10.0,16.0
14.0,15.999999999999996,5.000000000000001,13.999999999999998,6.0000000000000036,2.220446049250313e-16,1.1102230246251565e-16,4.999999999999999,12.000000000000002,1.1102230246251565e-16,0.0,3.0,1.9999999999999993,1.0,10.0,14.0
14.0,15.999999999999996,5.000000000000001,13.999999999999998,6.0000000000000036,2.220446049250313e-16,1.1102230246251565e-16,3.9999999999999996,12.000000000000002,1.1102230246251565e-16,0.0,4.0,1.9999999999999993,1.0,10.0,14.0
14.0,17.999999999999996,4.000000000000001,14.0,6.0000000000000036,2.220446049250313e-16,1.1102230246251565e-16,2.999999999999999,12.000000000000002,1.1102230246251565e-16,0.0,4.0,3.999999999999999,1.0,11.0,14.0
15.0,17.0,4.000000000000001,14.999999999999998,5.000000000000003,2.220446049250313e-16,1.1102230246251565e-16,2.999999999999999,11.000000000000002,1.1102230246251565e-16,1.0,5.999999999999999,2.0,1.0,11.0,15.0
15.0,17.999999999999996,4.000000000000001,14.999999999999998,5.000000000000003,2.220446049250313e-16,1.1102230246251565e-16,5.000000000000002,11.000000000000002,1.1102230246251565e-16,1.0,5.999999999999999,2.0,1.0,11.0,15.0
17.0,17.999999999999996,4.000000000000001,14.999999999999998,5.000000000000003,1.0,1.1102230246251565e-16,5.000000000000002,11.000000000000002,1.1102230246251565e-16,1.0,6.000000000000001,1.9999999999999996,4.440892098500626e-16,11.0,16.0
14.999999999999998,17.999999999999996,4.000000000000001,14.999999999999998,7.0000000000000036,1.0,1.1102230246251565e-16,6.000000000000001,10.000000000000002,1.1102230246251565e-16,1.0,6.000000000000001,2.999999999999999,4.440892098500626e-16,12.0,16.0
13.999999999999998,17.0,4.000000000000001,14.000000000000002,7.0000000000000036,1.0,1.1102230246251565e-16,6.000000000000001,9.999999999999996,1.1102230246251565e-16,1.0,6.000000000000001,2.999999999999999,4.440892098500626e-16,12.0,16.0
13.999999999999998,17.0,4.000000000000001,14.000000000000002,9.000000000000004,1.0,1.1102230246251565e-16,6.000000000000001,10.999999999999998,1.1102230246251565e-16,1.0,6.000000000000001,2.999999999999999,4.440892098500626e-16,13.0,14.999999999999998
13.000000000000002,17.0,4.0,14.000000000000002,10.000000000000002,1.0,1.1102230246251565e-16,5.000000000000001,10.999999999999998,1.0000000000000002,1.0,6.000000000000001,2.999999999999999,4.440892098500626e-16,14.0,14.999999999999998
13.999999999999996,15.999999999999998,4.0,14.000000000000002,12.000000000000002,1.1102230246251565e-16,1.0,5.000000000000001,10.999999999999998,1.0000000000000002,1.0,6.000000000000001,2.999999999999999,4.440892098500626e-16,14.0,14.999999999999998
13.999999999999996,15.999999999999998,3.000000000000001,14.000000000000002,14.000000000000002,1.1102230246251565e-16,1.0,5.000000000000001,10.999999999999998,1.0000000000000002,1.0,6.000000000000001,3.999999999999999,4.440892098500626e-16,14.0,14.999999999999998
14.999999999999995,15.999999999999998,3.000000000000001,14.000000000000002,11.999999999999998,1.1102230246251565e-16,1.0,5.000000000000001,10.999999999999998,1.0000000000000002,1.0,7.000000000000001,3.999999999999999,4.440892098500626e-16,14.0,14.999999999999998
13.999999999999998,15.999999999999998,3.000000000000001,14.000000000000002,11.999999999999998,1.1102230246251565e-16,3.0,5.000000000000001,9.999999999999996,1.0000000000000002,1.0,7.000000000000001,3.999999999999999,4.440892098500626e-16,14.0,14.999999999999998
13.999999999999998,15.0,3.000000000000001,15.000000000000002,11.999999999999998,1.1102230246251565e-16,3.0,4.000000000000001,9.999999999999998,1.0000000000000002,1.0,7.000000000000001,2.999999999999999,4.440892098500626e-16,14.0,14.999999999999998
14.0,15.0,3.000000000000001,14.000000000000002,13.0,1.1102230246251565e-16,3.0,2.9999999999999996,9.999999999999998,1.0000000000000002,1.0,7.000000000000001,0.9999999999999996,4.440892098500626e-16,13.0,14.999999999999998
8.000000000000002,6.000000000000001,1.0000000000000009,6.999999999999999,9.999999999999998,1.9999999999999996,1.0,3.0,10.0,1.0,1.0,4.0,3.0,2.220446049250313e-16,6.0,9.000000000000002
8.000000000000002,5.000000000000001,0.9999999999999991,8.000000000000002,9.999999999999998,1.9999999999999996,1.0,3.0,10.0,1.0,1.0,5.0,1.9999999999999998,2.220446049250313e-16,6.0,6.000000000000001
9.000000000000002,5.000000000000001,9.992007221626409e-16,8.000000000000002,8.999999999999998,1.9999999999999996,1.0,3.0,10.0,1.0,1.0,5.0,1.9999999999999998,1.0,6.0,7.0
9.000000000000002,6.000000000000001,9.992007221626409e-16,8.000000000000002,8.999999999999998,1.9999999999999996,1.0,3.0,10.0,2.0,1.9999999999999998,5.0,3.0,1.0,6.0,8.0
9.000000000000002,6.000000000000001,1.0000000000000009,7.999999999999999,8.999999999999998,3.0,1.0,3.0,10.0,2.0,3.0000000000000004,4.0,4.0,2.0,7.0,8.0
15.999999999999998,9.000000000000002,1.9999999999999996,12.0,13.999999999999998,3.999999999999999,3.0,4.0,11.0,4.0,4.0,10.0,3.999999999999999,3.0000000000000004,9.0,9.0
15.999999999999998,9.000000000000002,1.1102230246251565e-16,12.0,14.000000000000002,3.999999999999999,3.0,4.0,11.0,4.0,4.999999999999999,12.0,3.999999999999999,3.0000000000000004,8.0,9.0
15.999999999999998,9.000000000000002,1.1102230246251565e-16,13.0,14.000000000000002,3.999999999999999,3.0,4.0,11.0,4.0,4.999999999999999,12.0,3.999999999999999,3.0000000000000004,8.0,9.0
14.000000000000002,9.999999999999998,0.9999999999999991,13.0,14.000000000000002,3.999999999999999,3.0,4.0,11.0,4.0,4.999999999999999,12.0,3.999999999999999,4.0,4.000000000000001,10.0
13.000000000000002,14.0,1.0000000000000007,13.0,14.000000000000002,2.0000000000000004,2.0,4.0,11.0,4.0,5.999999999999999,15.0,1.0000000000000002,3.0,5.0,10.000000000000002
13.000000000000002,14.0,2.0,14.000000000000004,14.000000000000002,1.9999999999999996,1.0000000000000002,6.0,11.0,6.0,6.999999999999998,15.0,1.0000000000000002,6.000000000000001,6.0,13.0
13.000000000000002,16.0,1.0000000000000007,14.000000000000004,14.000000000000002,1.9999999999999996,1.0000000000000002,6.0,11.0,6.0,6.999999999999998,15.0,1.0000000000000004,6.0,4.0,14.0
11.000000000000002,17.0,3.0000000000000004,14.000000000000004,14.999999999999998,2.0000000000000004,1.0000000000000002,6.0,11.0,6.0,6.999999999999998,15.0,1.0000000000000004,7.0,6.0,14.0
11.000000000000002,15.999999999999998,3.0000000000000004,14.000000000000004,14.999999999999998,1.9999999999999996,1.0000000000000002,6.0,11.0,6.0,6.999999999999998,15.0,1.0000000000000004,7.0,6.0,14.0
11.000000000000002,15.999999999999998,3.0000000000000004,14.000000000000004,17.000000000000004,1.9999999999999996,1.0000000000000002,6.0,11.0,6.0,6.999999999999998,15.0,5.551115123125783e-16,9.0,6.0,13.0
11.000000000000002,15.999999999999998,3.0000000000000004,14.0,17.000000000000004,1.9999999999999996,1.0000000000000002,6.0,11.0,6.0,6.999999999999998,15.0,5.551115123125783e-16,9.0,6.0,13.000000000000002
11.000000000000002,15.999999999999998,2.0,14.0,17.000000000000004,1.9999999999999996,1.0000000000000002,6.0,11.0,6.0,6.999999999999998,15.0,5.551115123125783e-16,9.0,6.0,13.000000000000002
11.000000000000002,15.999999999999998,2.0,14.0,17.000000000000004,1.9999999999999996,1.0,6.0,11.0,6.0,6.999999999999997,13.0,0.9999999999999993,9.0,6.0,13.0
11.000000000000002,15.999999999999998,2.0,14.0,17.000000000000004,1.9999999999999991,1.0,6.0,11.0,6.0,6.999999999999997,14.0,0.9999999999999993,9.0,6.0,13.000000000000002
10.000000000000002,15.999999999999998,2.0,14.0,16.000000000000004,1.9999999999999991,1.0,6.0,11.0,6.0,7.0,14.0,0.9999999999999991,9.000000000000002,6.0,14.0
10.000000000000002,15.999999999999998,2.0,14.0,16.000000000000004,1.9999999999999991,1.0,6.0,11.0,6.0,6.000000000000001,14.0,0.9999999999999998,9.000000000000002,5.0,14.0
9.000000000000002,15.999999999999998,2.000000000000001,14.0,16.000000000000004,1.9999999999999991,1.0,6.0,11.0,6.0,6.000000000000001,13.0,0.9999999999999991,9.000000000000002,5.0,14.0
9.000000000000002,15.999999999999998,2.000000000000001,14.0,16.000000000000004,1.9999999999999991,1.0,6.0,11.0,6.0,6.000000000000001,13.0,0.9999999999999991,9.000000000000002,5.0,14.0
8.0,15.999999999999998,2.0,12.0,16.000000000000004,1.9999999999999991,1.0,6.0,9.0,6.0,6.0,13.0,0.9999999999999991,9.000000000000002,5.0,14.0
9.0,15.999999999999998,2.0,12.0,16.000000000000004,1.9999999999999996,1.0,6.0,9.0,6.0,6.000000000000001,13.0,0.9999999999999991,9.000000000000002,5.0,14.0
9.0,14.999999999999998,4.000000000000002,12.0,16.000000000000004,1.9999999999999991,1.0,6.0,9.0,4.0,6.000000000000001,13.0,0.9999999999999996,9.0,5.0,14.0
8.0,16.0,4.000000000000001,12.0,17.0,1.9999999999999991,1.0,6.0,10.0,4.0,6.000000000000001,13.0,0.9999999999999991,9.000000000000002,5.0,14.0
8.0,16.0,2.0000000000000004,13.0,17.0,1.9999999999999991,1.0,6.0,10.0,4.0,6.000000000000001,13.0,0.9999999999999991,9.000000000000002,5.0,13.0
8.0,17.0,2.0000000000000004,14.0,15.0,1.9999999999999991,1.0,6.0,10.0,4.0,6.000000000000001,13.0,0.9999999999999991,9.000000000000002,5.0,13.0
8.0,17.0,2.0000000000000004,13.0,15.0,0.9999999999999996,0.9999999999999998,6.0,10.0,4.0,6.000000000000001,13.0,5.551115123125783e-16,7.000000000000002,5.0,13.0
4.999999999999999,19.0,2.0000000000000004,13.0,15.0,3.3306690738754696e-16,0.9999999999999998,6.0,10.0,4.0,6.000000000000001,13.0,1.0000000000000004,7.000000000000002,6.0,12.0
4.999999999999999,19.0,6.106226635438361e-16,14.000000000000002,15.0,1.0000000000000004,0.0,4.0,10.0,4.0,6.000000000000001,13.0,5.551115123125783e-16,7.000000000000002,6.0,12.0
5.999999999999999,18.000000000000004,1.0,14.000000000000002,11.0,2.0000000000000004,0.0,4.0,10.0,4.0,6.000000000000001,11.0,5.551115123125783e-16,7.000000000000002,6.0,12.0
7.000000000000001,19.000000000000004,4.0,11.999999999999998,10.0,4.0,1.0,4.0,9.0,4.0,6.000000000000001,11.0,1.0000000000000004,6.000000000000001,7.999999999999999,12.0
8.999999999999998,19.000000000000004,3.0,11.999999999999998,10.0,4.0,1.0,3.0,9.0,4.0,6.000000000000001,11.0,4.440892098500626e-16,6.000000000000001,7.999999999999999,12.0
5.000000000000001,8.0,3.0,7.000000000000001,7.0,3.0,2.220446049250313e-16,2.0,7.000000000000002,2.0,2.9999999999999996,5.0,1.0000000000000009,4.000000000000001,4.0,5.0
5.000000000000001,8.0,4.0,7.000000000000001,7.0,3.9999999999999996,2.220446049250313e-16,2.0,7.000000000000002,2.0,2.9999999999999996,6.0,2.220446049250313e-16,5.0,4.0,6.0
4.0,9.0,4.0,7.000000000000001,7.000000000000001,3.9999999999999996,2.220446049250313e-16,2.0,7.000000000000002,2.0,2.9999999999999996,6.0,1.0,5.0,4.0,6.0
4.0,9.0,5.0,6.000000000000001,7.000000000000001,4.0,2.220446049250313e-16,2.0,7.000000000000002,1.0000000000000002,2.9999999999999996,6.0,1.0,5.0,4.0,6.0
3.0000000000000004,9.0,5.0,6.000000000000001,6.000000000000001,4.0,1.0,2.0,7.000000000000002,1.0000000000000002,2.9999999999999996,6.0,1.0,4.000000000000001,5.0,5.0
7.999999999999999,9.999999999999998,2.0,9.0,10.999999999999998,2.9999999999999996,2.0,5.000000000000001,14.000000000000002,1.0000000000000002,5.0,7.0,1.9999999999999991,4.0,2.0,9.0
7.999999999999999,9.0,1.0,8.000000000000002,10.999999999999998,3.0,3.0,5.000000000000001,14.000000000000002,1.0000000000000002,5.0,7.0,2.0,4.0,4.0,8.0
7.0,9.000000000000002,2.0000000000000004,8.000000000000002,10.999999999999998,3.0,3.0,5.000000000000001,14.000000000000002,1.0000000000000002,3.9999999999999996,5.0,0.9999999999999991,5.0,3.0000000000000004,9.0
7.0,9.000000000000002,2.9999999999999996,8.0,12.0,1.0000000000000004,3.0,5.000000000000001,14.000000000000002,1.0000000000000002,3.9999999999999996,8.0,2.0000000000000004,5.0,2.0,10.0
7.999999999999999,8.000000000000002,5.000000000000001,8.0,17.0,1.0000000000000004,1.0000000000000002,5.000000000000001,13.0,1.0000000000000002,3.0,9.0,4.000000000000001,6.000000000000001,4.0,11.000000000000002
9.999999999999998,8.999999999999998,5.000000000000001,11.0,16.000000000000004,1.0000000000000004,1.0000000000000002,5.999999999999999,13.0,2.9999999999999996,0.9999999999999996,10.0,4.000000000000001,6.000000000000001,3.0000000000000004,12.999999999999998
9.999999999999998,8.0,6.000000000000002,11.0,16.000000000000004,1.0000000000000004,1.0000000000000002,5.999999999999999,13.0,2.9999999999999996,0.9999999999999996,12.0,7.000000000000002,6.000000000000001,3.0000000000000004,14.999999999999998
9.999999999999998,8.0,10.0,13.0,16.999999999999993,3.000000000000001,1.1102230246251565e-16,5.999999999999999,13.0,2.9999999999999996,0.9999999999999996,11.0,8.000000000000002,7.0,3.0000000000000004,17.000000000000004
9.999999999999998,8.0,9.0,13.999999999999998,16.999999999999993,4.000000000000002,1.1102230246251565e-16,5.999999999999999,10.999999999999998,2.9999999999999996,0.9999999999999996,11.0,10.000000000000002,7.0,3.0000000000000004,15.999999999999998
8.000000000000002,7.000000000000001,11.0,13.999999999999998,16.999999999999993,4.000000000000002,1.1102230246251565e-16,5.999999999999999,10.999999999999998,2.9999999999999996,1.9999999999999993,11.0,11.0,7.0,4.000000000000001,15.999999999999998
8.000000000000002,7.000000000000001,11.000000000000002,13.999999999999998,16.999999999999993,4.000000000000002,1.0000000000000002,5.999999999999999,10.999999999999998,1.9999999999999998,1.9999999999999993,10.999999999999998,11.000000000000002,7.000000000000001,4.000000000000001,15.999999999999998
8.000000000000002,7.000000000000001,11.000000000000002,13.999999999999998,15.0,4.000000000000002,1.0000000000000002,5.999999999999999,9.999999999999998,1.9999999999999998,1.9999999999999993,10.999999999999998,13.999999999999998,7.000000000000001,4.000000000000001,15.999999999999998
8.000000000000002,7.000000000000001,11.000000000000002,13.999999999999998,15.0,4.000000000000002,1.0000000000000002,5.999999999999999,9.999999999999998,1.9999999999999998,3.0,11.999999999999998,12.999999999999998,6.0,4.000000000000001,15.999999999999998
8.000000000000002,7.000000000000001,11.000000000000002,13.999999999999998,14.0,5.000000000000001,1.0000000000000002,5.999999999999999,9.999999999999998,1.9999999999999998,3.0,11.999999999999998,12.0,6.0,4.000000000000001,15.999999999999998
8.000000000000002,7.000000000000001,11.000000000000002,13.999999999999998,13.0,5.000000000000001,1.0000000000000002,5.999999999999999,9.999999999999998,1.0000000000000004,3.0,11.999999999999998,12.0,6.0,4.000000000000001,15.999999999999998
8.000000000000002,7.000000000000001,11.000000000000002,13.999999999999998,14.0,5.000000000000001,1.0000000000000002,4.999999999999999,9.999999999999998,1.0000000000000004,3.0,11.999999999999998,12.0,6.0,4.000000000000001,15.999999999999998
9.000000000000002,6.000000000000001,11.000000000000002,13.999999999999998,14.0,5.999999999999999,1.0000000000000002,5.999999999999999,9.999999999999998,1.0000000000000004,3.0,11.999999999999998,12.0,6.0,4.000000000000001,15.999999999999998
11.000000000000002,8.999999999999998,11.0,12.999999999999998,14.0,7.000000000000001,1.0000000000000002,7.0,9.999999999999998,1.0000000000000004,3.0,11.999999999999998,12.999999999999998,6.0,5.0,16.000000000000004
11.999999999999998,10.999999999999998,11.000000000000002,11.999999999999998,13.0,7.000000000000001,1.0000000000000002,6.0,9.999999999999998,1.0000000000000004,3.0,11.999999999999998,13.999999999999998,4.000000000000001,6.000000000000001,15.0
11.999999999999998,10.999999999999998,13.0,11.999999999999998,13.0,7.000000000000001,1.0000000000000002,6.0,9.999999999999998,1.0000000000000004,3.0,11.999999999999998,14.0,3.000000000000001,6.000000000000001,15.999999999999998
11.999999999999998,10.999999999999998,13.0,11.999999999999998,14.000000000000002,8.0,1.0000000000000002,6.0,9.999999999999998,1.0000000000000004,3.0,11.999999999999998,14.0,3.000000000000001,8.0,15.999999999999998
11.999999999999998,9.000000000000002,13.0,11.999999999999998,14.000000000000002,8.0,1.0000000000000002,6.0,9.999999999999998,1.0000000000000004,3.0,10.999999999999998,15.999999999999996,3.000000000000001,10.0,15.999999999999998
11.999999999999998,10.000000000000002,13.999999999999998,11.999999999999998,14.000000000000002,8.0,3.3306690738754696e-16,6.0,9.999999999999998,1.0000000000000004,2.220446049250313e-16,9.999999999999998,15.999999999999996,3.000000000000001,10.0,15.999999999999998
11.999999999999998,9.000000000000002,13.999999999999998,11.999999999999998,14.000000000000002,8.0,3.3306690738754696e-16,6.0,9.999999999999998,1.0000000000000004,2.220446049250313e-16,9.0,14.000000000000004,3.000000000000001,10.0,15.999999999999998
11.000000000000002,10.000000000000002,15.0,12.999999999999998,14.000000000000002,9.0,0.9999999999999998,6.0,9.999999999999998,2.220446049250313e-16,1.0,9.0,16.0,5.000000000000001,10.000000000000002,15.999999999999998
11.999999999999998,10.000000000000002,15.0,12.999999999999998,13.0,9.0,1.1102230246251565e-16,6.0,9.999999999999998,2.220446049250313e-16,4.0,9.0,16.0,3.000000000000001,10.000000000000002,15.999999999999998
11.999999999999998,10.000000000000002,15.0,12.999999999999998,11.999999999999998,7.999999999999999,1.1102230246251565e-16,6.0,9.999999999999998,2.220446049250313e-16,4.0,9.0,15.0,6.000000000000001,10.000000000000002,15.999999999999998
12.999999999999998,9.000000000000002,15.0,12.999999999999998,13.0,11.0,1.1102230246251565e-16,6.0,9.999999999999998,1.0,4.0,9.0,19.0,6.0,10.999999999999998,15.999999999999998
12.999999999999998,9.000000000000002,14.0,13.999999999999998,13.0,11.0,1.1102230246251565e-16,5.000000000000001,9.999999999999998,1.0,6.0,9.0,19.0,9.0,10.000000000000002,16.999999999999996
15.0,9.000000000000002,15.0,14.000000000000002,13.0,11.0,1.1102230246251565e-16,6.0,9.999999999999998,1.0,6.0,9.0,21.0,9.0,10.000000000000002,16.999999999999996
6.000000000000001,4.999999999999999,10.999999999999998,8.0,5.999999999999999,6.0,0.9999999999999998,1.0,2.0000000000000004,1.9999999999999998,2.0,5.0,11.0,5.0,3.9999999999999996,8.000000000000002
6.000000000000001,4.999999999999999,10.999999999999998,8.0,5.999999999999999,6.0,0.9999999999999998,1.0,2.0000000000000004,1.9999999999999998,2.0,5.0,13.000000000000004,5.0,3.9999999999999996,9.000000000000002
6.000000000000001,4.999999999999999,10.999999999999998,7.999999999999999,5.999999999999999,6.0,0.9999999999999998,1.0,0.9999999999999998,1.9999999999999998,2.0,5.0,14.0,5.0,3.9999999999999996,9.999999999999998
6.000000000000001,4.999999999999999,10.999999999999998,7.999999999999999,5.999999999999999,6.0,0.9999999999999998,1.0,1.9999999999999996,1.9999999999999998,2.0,5.0,15.999999999999996,3.9999999999999996,3.9999999999999996,9.999999999999998
6.000000000000001,4.999999999999999,10.999999999999998,7.999999999999999,5.0,6.0,0.9999999999999998,1.0,0.9999999999999998,1.9999999999999998,2.0,5.0,15.999999999999996,5.000000000000001,3.9999999999999996,7.999999999999999
13.000000000000002,6.0,15.999999999999996,14.0,3.0000000000000004,9.999999999999998,0.9999999999999998,1.0,4.0,1.9999999999999996,5.0,1.0547118733938987e-15,28.000000000000004,7.000000000000001,7.0,12.999999999999996
15.0,6.0,15.999999999999996,14.0,3.0,9.999999999999998,0.9999999999999998,1.0,4.0,1.9999999999999996,5.0,1.6653345369377348e-16,29.0,7.000000000000001,7.0,12.999999999999998
15.0,6.0,15.999999999999996,13.0,3.0,9.999999999999998,0.9999999999999998,2.0,3.0,1.9999999999999996,5.0,1.6653345369377348e-16,29.0,7.000000000000001,7.0,12.999999999999996
13.000000000000002,6.0,15.999999999999996,11.0,3.0000000000000013,9.999999999999998,0.9999999999999998,1.0000000000000002,2.0000000000000004,1.0,5.0,2.0000000000000004,28.000000000000004,5.000000000000001,8.0,11.000000000000004
12.000000000000002,6.0,15.999999999999996,10.0,7.0,9.0,0.9999999999999998,1.0000000000000002,3.0,1.0,4.0,5.0,28.000000000000004,5.000000000000001,9.999999999999998,14.999999999999998
15.999999999999998,6.999999999999999,15.999999999999996,10.0,6.0,10.999999999999998,0.9999999999999998,3.0000000000000004,2.0,1.1102230246251565e-16,4.0,5.0,30.000000000000004,5.000000000000001,9.999999999999998,14.999999999999998
15.999999999999998,6.999999999999999,15.999999999999996,8.0,7.000000000000002,9.999999999999998,0.9999999999999998,6.000000000000001,2.0000000000000013,1.9999999999999998,3.0,7.000000000000002,26.999999999999993,5.000000000000001,11.999999999999998,12.999999999999998
16.0,6.999999999999999,15.999999999999996,8.0,12.000000000000004,9.999999999999998,0.9999999999999998,5.000000000000001,2.0000000000000013,1.9999999999999998,3.0,9.000000000000002,28.00000000000001,5.000000000000001,11.999999999999998,12.999999999999998
16.0,6.999999999999999,15.999999999999996,8.0,12.000000000000002,11.0,0.9999999999999998,4.000000000000001,2.0000000000000013,1.9999999999999998,3.0,9.000000000000002,27.00000000000001,5.000000000000001,11.999999999999998,11.999999999999998
15.000000000000004,6.999999999999999,15.999999999999996,8.0,14.000000000000002,11.0,0.9999999999999998,6.000000000000002,2.0000000000000013,1.9999999999999998,3.0000000000000004,10.000000000000002,25.999999999999993,5.000000000000001,11.999999999999998,11.000000000000002
15.0,7.0,13.999999999999998,8.0,13.999999999999996,11.0,0.9999999999999998,6.000000000000001,2.0000000000000004,1.9999999999999998,3.0000000000000004,9.0,25.999999999999993,5.000000000000001,11.999999999999998,11.000000000000002
15.0,9.0,15.999999999999998,8.0,15.999999999999996,11.0,0.9999999999999998,6.000000000000001,1.0000000000000007,2.0,3.0000000000000004,9.000000000000002,27.0,5.000000000000001,11.999999999999998,11.000000000000002
14.999999999999998,10.000000000000002,15.000000000000002,8.0,15.999999999999996,11.0,0.9999999999999998,6.000000000000001,3.3306690738754696e-16,2.0,3.0000000000000004,9.0,27.999999999999996,5.000000000000001,11.999999999999998,12.0
15.0,11.000000000000002,15.000000000000002,8.0,16.0,11.0,0.9999999999999998,6.000000000000001,1.0000000000000004,2.0,3.0,9.0,27.999999999999996,6.0,11.000000000000002,12.0
15.0,11.000000000000002,15.000000000000002,8.0,16.0,11.0,0.9999999999999998,6.000000000000001,1.0000000000000004,2.0,3.0,7.999999999999999,27.999999999999996,6.0,11.000000000000002,13.999999999999998
14.999999999999998,11.000000000000002,15.000000000000002,8.0,15.999999999999996,11.0,0.9999999999999998,6.000000000000001,3.0,2.0,3.0,7.999999999999998,27.0,6.0,11.000000000000002,13.999999999999998
14.999999999999998,11.000000000000002,15.000000000000002,7.0,15.999999999999996,11.0,0.9999999999999998,6.0,3.000000000000001,2.0,3.0,8.0,27.0,6.0,11.000000000000002,13.999999999999998
14.999999999999998,11.000000000000002,15.000000000000002,6.0,15.999999999999998,11.0,0.9999999999999999,6.0,3.000000000000001,2.0,3.0,8.0,27.0,6.0,11.000000000000002,13.000000000000002
15.0,11.000000000000002,15.000000000000002,6.0,15.999999999999998,11.0,0.9999999999999999,5.0,3.0,2.000000000000001,3.0000000000000004,8.0,27.0,6.000000000000001,11.000000000000002,14.000000000000004
14.999999999999998,11.000000000000002,15.000000000000002,6.0,17.0,11.0,0.9999999999999999,5.0,1.0,2.000000000000001,3.0000000000000004,8.0,27.0,6.000000000000001,11.000000000000002,14.000000000000004
14.999999999999998,11.000000000000002,15.000000000000002,4.0,17.0,11.0,0.9999999999999999,6.000000000000001,1.0,2.000000000000001,3.0000000000000004,8.0,26.000000000000004,6.000000000000001,11.000000000000002,15.0
14.999999999999998,11.000000000000002,15.000000000000002,4.0,17.0,11.0,0.9999999999999999,6.000000000000001,1.0,2.000000000000001,3.0000000000000004,8.0,26.000000000000004,6.000000000000001,11.000000000000002,15.0
13.999999999999998,11.000000000000002,15.000000000000002,4.0,19.0,11.0,0.9999999999999999,6.000000000000002,1.0,2.0,3.0000000000000004,7.000000000000001,24.999999999999996,6.000000000000001,11.000000000000002,15.0
13.999999999999998,11.000000000000002,14.000000000000002,5.0,19.0,11.0,0.9999999999999999,8.000000000000002,2.0,2.0,3.0000000000000004,6.0,26.000000000000004,6.000000000000001,11.000000000000002,15.0
13.999999999999998,11.000000000000002,14.000000000000002,5.0,19.0,11.0,0.9999999999999999,8.0,2.0,2.0,4.0,5.999999999999999,26.000000000000004,6.0,10.0,15.0
15.0,11.000000000000002,14.000000000000002,7.0,19.0,11.0,0.9999999999999999,8.0,2.0,2.0,4.0,5.999999999999999,26.000000000000004,6.0,10.0,15.0
14.999999999999998,11.000000000000002,14.000000000000002,7.0,19.0,11.0,0.9999999999999999,8.0,2.0,2.0,4.0,5.999999999999999,25.000000000000004,6.0,10.0,15.0
17.0,11.000000000000002,14.000000000000002,7.0,18.0,11.0,0.9999999999999999,8.0,2.0,2.0,4.0,5.0,25.000000000000004,6.0,10.0,17.000000000000004
16.0,11.000000000000002,14.000000000000002,7.0,18.0,11.0,0.9999999999999999,8.0,3.0000000000000004,2.0,4.0,5.0,23.000000000000004,5.000000000000002,10.0,17.000000000000004
17.0,11.000000000000002,14.000000000000002,7.0,18.0,11.0,0.9999999999999999,8.0,3.0000000000000004,2.0,4.0,5.0,23.000000000000004,5.000000000000002,10.0,17.000000000000004
9.0,7.0,7.999999999999999,2.0,6.000000000000002,5.0,1.9999999999999996,2.000000000000001,1.0,2.0000000000000004,2.0,2.0,12.0,5.000000000000001,3.000000000000001,7.0
10.0,6.999999999999999,7.999999999999999,2.0,6.000000000000002,5.0,1.9999999999999996,2.000000000000001,0.0,2.0000000000000004,2.0,2.0,13.000000000000002,4.0,4.0,7.0
10.0,6.999999999999999,7.999999999999999,2.0,7.000000000000001,5.0,1.9999999999999996,1.0000000000000009,2.220446049250313e-16,2.0000000000000004,2.0,0.0,13.000000000000002,5.0,4.0,7.999999999999999
10.0,6.999999999999999,7.999999999999999,1.0000000000000002,8.000000000000002,5.0,1.9999999999999996,3.0000000000000004,1.0000000000000004,2.0000000000000004,2.0,1.0000000000000004,13.000000000000002,5.0,4.0,7.999999999999999
9.0,6.999999999999999,7.999999999999999,2.220446049250313e-16,8.000000000000002,5.0,1.9999999999999996,3.0000000000000004,1.0000000000000004,2.0000000000000004,2.0,1.0000000000000004,13.000000000000002,5.0,4.0,11.0
